open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1578364200000,7934.60,7945.82,7915.00,7918.39,1875.693,1578365099999,14868544.28134,2947,836.922,6634934.82318,0
1578365100000,7918.31,7921.63,7894.95,7899.61,1242.318,1578365999999,9825666.50300,1948,547.606,4331696.93192,0
1578366000000,7899.43,7919.79,7897.54,7911.43,1023.573,1578366899999,8096378.66140,1564,630.481,4986029.71468,0
1578366900000,7910.59,7911.54,7891.00,7901.00,1062.505,1578367799999,8394906.53759,1767,503.159,3975473.82169,0
1578367800000,7901.00,7918.49,7898.31,7915.56,952.458,1578368699999,7533107.04688,1414,553.075,4374141.23237,0
1578368700000,7915.56,7915.71,7897.12,7898.59,797.634,1578369599999,6305605.71177,1589,316.660,2503062.42950,0
1578369600000,7899.00,7908.95,7887.33,7888.99,1242.519,1578370499999,9814784.75967,1830,540.616,4270823.98898,0
1578370500000,7889.96,7889.96,7860.00,7879.81,2684.974,1578371399999,21142572.97687,4339,1251.402,9855004.94484,0
1578371400000,7879.57,7886.89,7862.22,7873.07,1250.095,1578372299999,9843241.68288,1898,716.508,5641743.86985,0
1578372300000,7873.41,7873.41,7826.18,7845.89,2750.566,1578373199999,21582964.18178,4769,1039.300,8154908.39824,0
1578373200000,7844.28,7860.00,7835.66,7859.95,1571.166,1578374099999,12328381.81240,2395,838.793,6581974.94261,0
1578374100000,7859.08,7882.59,7854.64,7874.68,1871.996,1578374999999,14733175.81000,2789,1043.852,8215423.49658,0
1578375000000,7874.32,7874.78,7859.00,7867.45,1032.925,1578375899999,8125670.14832,1470,477.283,3754382.04515,0
1578375900000,7867.45,7881.48,7867.45,7873.00,739.820,1578376799999,5826115.40219,1144,333.470,2625738.28722,0
1578376800000,7872.95,7877.78,7855.75,7872.08,915.750,1578377699999,7202191.23791,1301,406.590,3198087.15504,0
1578377700000,7872.08,7880.04,7861.41,7867.70,897.098,1578378599999,7058826.53774,1257,495.981,3902415.31698,0
1578378600000,7867.70,7870.00,7859.00,7864.12,672.292,1578379499999,5286512.85443,1177,342.357,2691998.47145,0
1578379500000,7864.12,7877.80,7862.04,7877.20,956.237,1578380399999,7527993.17439,1415,637.041,5015116.51618,0
1578380400000,7877.00,7898.00,7874.74,7877.50,1857.224,1578381299999,14644357.88589,2624,959.411,7564492.67112,0
1578381300000,7877.15,7882.00,7862.28,7875.92,1350.527,1578382199999,10632312.90506,2007,619.439,4876632.21303,0
1578382200000,7875.02,7878.24,7867.76,7874.24,750.257,1578383099999,5907131.69343,955,413.520,3255496.60403,0
1578383100000,7873.89,7886.96,7873.00,7886.66,811.240,1578383999999,6392812.17533,1109,338.794,2669939.58765,0
1578384000000,7886.95,7896.47,7885.62,7894.55,1035.767,1578384899999,8174209.85857,1437,489.500,3863066.51853,0
1578384900000,7894.59,7909.98,7884.66,7904.00,1302.781,1578385799999,10288170.40720,1959,753.523,5951723.57463,0
1578385800000,7904.21,7907.42,7879.00,7883.05,1615.904,1578386699999,12750316.87082,2736,592.381,4674126.10849,0
1578386700000,7883.76,7889.59,7872.10,7888.00,1345.840,1578387599999,10605921.90675,1818,675.661,5324502.01642,0
1578387600000,7888.00,7888.05,7880.37,7885.22,515.115,1578388499999,4061321.51083,806,219.758,1732539.12703,0
1578388500000,7885.45,7887.95,7871.74,7872.22,799.382,1578389399999,6297614.47778,1230,282.001,2221642.56057,0
1578389400000,7872.26,7879.00,7866.88,7878.00,578.200,1578390299999,4553133.46551,1024,320.017,2519912.17983,0
1578390300000,7878.00,7878.00,7860.00,7860.00,1067.450,1578391199999,8397162.02745,1748,486.438,3826820.78165,0
1578391200000,7860.00,7878.16,7860.00,7868.68,870.030,1578392099999,6847770.16230,1383,538.707,4239626.39204,0
1578392100000,7868.57,7874.93,7868.00,7874.93,248.472,1578392999999,1955598.64116,504,151.359,1191272.20429,0
1578393000000,7874.47,7882.00,7874.47,7877.08,445.169,1578393899999,3507235.40977,847,225.362,1775445.18830,0
1578393900000,7877.00,7894.00,7873.07,7892.12,930.269,1578394799999,7333311.26699,1646,584.563,4608490.18906,0
1578394800000,7892.36,7920.09,7883.64,7919.84,1717.693,1578395699999,13569988.05460,3094,1033.934,8169852.06211,0
1578395700000,7919.83,7945.99,7908.00,7940.96,3182.513,1578396599999,25217559.25789,5179,1593.645,12630591.79486,0
1578396600000,7940.51,7948.00,7922.81,7930.73,2294.872,1578397499999,18204505.06478,3786,1106.648,8779866.39217,0
1578397500000,7931.00,7969.00,7893.23,7899.86,5385.226,1578398399999,42706080.26184,10879,2587.635,20529049.06879,0
1578398400000,7898.90,7918.19,7880.00,7900.08,3750.625,1578399299999,29628972.88526,6878,1769.348,13980467.52395,0
1578399300000,7900.02,7907.68,7850.00,7870.85,4157.566,1578400199999,32748630.87073,8089,1822.417,14359979.63962,0
1578400200000,7871.60,7892.11,7865.00,7879.34,2297.439,1578401099999,18101083.60320,3466,1358.422,10704370.97838,0
1578401100000,7879.61,7894.00,7860.00,7873.09,1829.300,1578401999999,14408296.39943,3077,883.372,6958172.10279,0
1578402000000,7872.85,7881.98,7810.00,7840.63,4265.210,1578402899999,33435606.45903,8762,2003.248,15706974.81166,0
1578402900000,7840.44,7859.90,7830.00,7846.77,1673.440,1578403799999,13133519.76529,3040,971.615,7625769.66973,0
1578403800000,7846.72,7850.00,7824.00,7847.53,1616.691,1578404699999,12668311.86713,2946,814.962,6385938.95259,0
1578404700000,7847.53,7863.71,7843.56,7853.22,1277.362,1578405599999,10036621.20987,2254,707.070,5555502.48326,0
1578405600000,7853.95,7875.00,7843.24,7862.19,1373.632,1578406499999,10794049.81663,2367,786.143,6178032.28264,0
1578406500000,7862.30,7884.00,7858.00,7880.00,1704.608,1578407399999,13413944.22312,2959,918.946,7232152.89694,0
1578407400000,7880.00,7888.00,7867.00,7867.00,1375.492,1578408299999,10837884.69584,2322,578.577,4559553.44901,0
1578408300000,7867.30,7872.00,7841.00,7842.98,1702.919,1578409199999,13384372.07224,3587,597.872,4699968.05684,0
1578409200000,7842.85,7853.12,7821.00,7838.75,2475.879,1578410099999,19399204.24690,6356,1392.390,10910286.44385,0
1578410100000,7838.75,7849.46,7830.54,7833.68,882.656,1578410999999,6920434.75643,2652,402.885,3159509.02717,0
1578411000000,7834.90,7834.90,7765.00,7794.31,5879.855,1578411899999,45823726.35573,11040,2236.611,17427197.29953,0
1578411900000,7794.73,7804.63,7746.00,7769.11,4555.635,1578412799999,35389670.39130,8251,2256.330,17526946.79962,0
1578412800000,7769.73,7867.00,7733.00,7861.56,7212.638,1578413699999,56305230.28316,14581,4046.523,31611529.84557,0
1578413700000,7861.56,7896.57,7833.96,7888.50,4824.281,1578414599999,37900798.69909,8978,2211.892,17379670.90559,0
1578414600000,7890.38,7940.00,7874.48,7908.00,6581.359,1578415499999,52061918.92693,12223,3368.058,26648975.32445,0
1578415500000,7908.10,7949.00,7908.00,7916.28,3524.567,1578416399999,27940999.01632,6685,1667.368,13219579.76837,0
1578416400000,7917.69,7935.89,7883.34,7906.47,3371.375,1578417299999,26655461.10029,5865,1678.157,13268247.06711,0
1578417300000,7906.52,7957.80,7901.94,7938.45,3748.938,1578418199999,29740974.78119,6148,2070.563,16428197.77444,0
1578418200000,7938.99,7952.95,7900.58,7948.70,3104.939,1578419099999,24623905.27592,6195,1612.172,12787702.67763,0
1578419100000,7947.84,7956.78,7925.00,7941.60,1815.507,1578419999999,14414569.34171,3198,835.235,6631243.60147,0
1578420000000,7941.60,7978.00,7923.36,7967.21,2500.051,1578420899999,19863665.62591,4067,1351.142,10739597.46261,0
1578420900000,7968.09,8068.52,7953.17,8044.79,8324.797,1578421799999,66684097.07503,17918,4879.934,39099063.91730,0
1578421800000,8044.83,8127.34,8039.21,8075.80,9252.993,1578422699999,74793041.82187,20531,4642.676,37534708.56376,0
1578422700000,8075.82,8133.00,8028.27,8043.07,7041.385,1578423599999,56978986.73973,13792,3218.213,26061396.42491,0
1578423600000,8044.63,8089.37,8044.62,8085.53,3402.297,1578424499999,27466168.49853,6466,1833.739,14802646.28625,0
1578424500000,8085.53,8105.00,8066.00,8093.95,2974.565,1578425399999,24044214.77696,5695,1608.809,13004674.07679,0
1578425400000,8092.93,8119.55,8073.50,8094.39,2743.140,1578426299999,22207648.86516,5277,1491.700,12076938.29317,0
1578426300000,8092.88,8116.00,8065.00,8077.71,2041.236,1578427199999,16509880.33029,3627,920.592,7446598.56623,0
1578427200000,8077.71,8091.37,8055.00,8082.25,2438.620,1578428099999,19686240.34867,3783,1172.908,9470144.79854,0
1578428100000,8082.43,8115.00,8082.43,8113.41,2356.337,1578428999999,19086793.91058,3846,1197.804,9702877.73997,0
1578429000000,8113.99,8163.17,8083.44,8154.78,4126.365,1578429899999,33526982.51071,8136,2299.635,18690662.93526,0
1578429900000,8154.78,8181.67,8141.32,8165.99,4546.956,1578430799999,37129506.69491,8879,2365.666,19319893.88397,0
1578430800000,8166.00,8193.00,8136.34,8149.51,4896.633,1578431699999,39978711.43920,8491,2480.411,20255599.06795,0
1578431700000,8149.51,8152.01,8061.00,8081.74,6463.077,1578432599999,52341333.95364,13127,2770.524,22435367.11826,0
1578432600000,8081.74,8094.15,8063.10,8075.00,2391.095,1578433499999,19320164.38410,3916,1051.565,8496629.76153,0
1578433500000,8075.01,8079.94,8007.00,8021.77,5588.120,1578434399999,44911995.03676,9175,2396.149,19253854.59218,0
1578434400000,8023.29,8073.00,8010.00,8030.75,3347.409,1578435299999,26912073.05412,6133,1609.606,12941495.51675,0
1578435300000,8030.57,8032.61,7952.00,8030.00,4308.643,1578436199999,34431765.53146,8957,2250.999,17991394.11501,0
1578436200000,8030.00,8067.87,8005.14,8051.03,3640.737,1578437099999,29257958.96372,8804,1468.192,11799995.36412,0
1578437100000,8051.26,8060.00,8021.76,8055.15,1314.579,1578437999999,10571161.69783,3303,671.966,5403467.17151,0
1578438000000,8055.16,8064.15,8026.00,8061.58,1717.172,1578438899999,13822630.65600,3522,772.018,6213264.54030,0
1578438900000,8061.34,8086.52,8061.34,8083.36,1939.241,1578439799999,15663352.05268,3557,926.346,7481728.65892,0
1578439800000,8083.13,8198.50,8082.84,8181.97,6226.814,1578440699999,50676347.59844,13886,3608.928,29376303.98934,0
1578440700000,8181.99,8215.33,8134.00,8152.49,5861.180,1578441599999,47903152.41287,12339,3135.595,25631163.13735,0
1578441600000,8150.90,8368.93,8144.02,8239.65,15503.322,1578442499999,128176928.32855,33154,8148.978,67367963.40864,0
1578442500000,8239.40,8343.77,8238.19,8341.02,8176.128,1578443399999,67820630.88812,16658,4709.523,39051103.83560,0
1578443400000,8341.86,8358.00,8290.00,8337.94,5398.667,1578444299999,44920790.31938,10220,2648.122,22042764.53961,0
1578444300000,8336.96,8468.42,8335.41,8437.83,10501.822,1578445199999,88318184.59146,24518,5745.272,48315844.70589,0
1578445200000,8435.34,8456.18,8341.79,8383.24,8404.952,1578446099999,70554854.88073,18219,3632.422,30496172.12544,0
1578446100000,8383.89,8437.63,8369.00,8421.41,4206.734,1578446999999,35388022.76204,8013,2285.965,19232668.42443,0
1578447000000,8421.41,8434.68,8372.00,8383.38,3570.387,1578447899999,29993261.08799,6672,1356.698,11399693.79449,0
1578447900000,8383.37,8390.75,8350.00,8376.67,3822.569,1578448799999,32000870.58791,6305,1735.498,14530729.98283,0
1578448800000,8376.30,8429.59,8372.80,8373.00,3155.735,1578449699999,26506665.35197,5482,1370.184,11508452.40656,0
1578449700000,8373.00,8386.00,8301.00,8301.25,3361.557,1578450599999,28065889.52617,6699,1288.210,10761139.32851,0
1578450600000,8301.00,8382.89,8299.17,8377.81,3749.810,1578451499999,31315131.71644,6981,2034.826,16998291.67975,0
1578451500000,8377.81,8382.59,8260.00,8282.00,4526.786,1578452399999,37652191.30234,9205,1916.721,15945151.77621,0
1578452400000,8282.00,8319.77,8266.24,8311.40,4521.579,1578453299999,37509620.94132,7566,2412.352,20013366.63430,0
1578453300000,8311.41,8311.51,8246.06,8263.42,4269.978,1578454199999,35307612.22027,6240,2286.170,18899887.84269,0
1578454200000,8263.51,8343.00,8257.99,8325.71,3842.262,1578455099999,31904515.43011,7181,2385.626,19804140.39025,0
1578455100000,8324.28,8332.18,8296.96,8302.62,1950.745,1578455999999,16221320.53062,3340,844.454,7022394.37945,0
1578456000000,8302.97,8345.41,8302.97,8326.96,1531.187,1578456899999,12753249.75693,3129,816.600,6800246.48428,0
1578456900000,8326.89,8342.26,8304.89,8309.62,1186.263,1578457799999,9872964.40426,2194,504.432,4198509.16550,0
1578457800000,8308.47,8322.54,8289.13,8312.86,1668.826,1578458699999,13863896.59624,2837,876.465,7282055.42844,0
1578458700000,8312.86,8359.59,8312.26,8347.58,1831.278,1578459599999,15273952.93802,3473,945.495,7884017.14133,0
1578459600000,8346.90,8381.87,8339.05,8348.36,2525.897,1578460499999,21128954.38208,4743,1098.649,9189952.80585,0
1578460500000,8348.54,8368.02,8318.15,8325.78,2075.686,1578461399999,17319670.98666,4224,888.353,7417291.48101,0
1578461400000,8325.79,8351.57,8310.00,8346.24,1592.380,1578462299999,13262263.80839,3362,748.638,6236057.93085,0
1578462300000,8346.41,8362.75,8332.17,8339.26,913.653,1578463199999,7627052.19823,1936,467.403,3901923.83421,0
1578463200000,8337.94,8356.76,8323.22,8336.13,1055.602,1578464099999,8804894.92025,1928,564.080,4705087.23382,0
1578464100000,8336.15,8368.88,8335.67,8350.08,1295.594,1578464999999,10823377.90216,2092,675.808,5645999.30658,0
1578465000000,8349.95,8351.97,8320.00,8338.74,1284.333,1578465899999,10705393.56132,2301,598.539,4988786.68274,0
1578465900000,8338.01,8345.92,8320.00,8342.00,1023.954,1578466799999,8531423.88334,1587,427.241,3560483.32552,0
1578466800000,8342.54,8349.90,8325.94,8341.43,979.026,1578467699999,8163466.65589,1970,608.079,5070400.87539,0
1578467700000,8341.03,8350.00,8323.00,8335.15,899.639,1578468599999,7499790.91952,1880,448.177,3735934.19231,0
1578468600000,8334.67,8335.11,8290.00,8315.93,2790.726,1578469499999,23197039.27315,5441,1175.121,9768798.81464,0
1578469500000,8317.53,8318.35,8280.00,8301.47,2001.406,1578470399999,16609839.63332,3251,968.214,8035039.58012,0
1578470400000,8301.50,8301.50,8267.00,8269.42,2157.238,1578471299999,17863816.34263,3807,892.380,7390418.48293,0
1578471300000,8269.17,8310.00,8269.09,8309.33,1595.811,1578472199999,13242339.15755,2565,964.925,8006894.00544,0
1578472200000,8308.27,8330.00,8300.04,8329.98,1449.038,1578473099999,12054601.49842,2734,859.043,7146601.02591,0
1578473100000,8330.00,8333.00,8313.96,8316.94,847.931,1578473999999,7055841.83040,1477,368.338,3064973.86421,0
1578474000000,8316.49,8319.99,8286.13,8296.55,1299.237,1578474899999,10784482.75956,2234,527.434,4377248.93981,0
1578474900000,8296.00,8314.68,8282.92,8314.68,1117.873,1578475799999,9277497.12102,1927,592.683,4918749.28202,0
1578475800000,8314.67,8323.40,8291.39,8309.41,1033.016,1578476699999,8582758.28524,1917,448.750,3727994.16546,0
1578476700000,8308.49,8316.88,8276.12,8299.80,1579.738,1578477599999,13108665.68405,2531,845.984,7020884.12182,0
1578477600000,8299.80,8372.28,8287.67,8343.77,4421.167,1578478499999,36867604.75137,8307,2529.487,21093348.65617,0
1578478500000,8343.55,8356.99,8326.23,8339.00,1227.253,1578479399999,10235355.32439,2034,652.612,5443315.32489,0
1578479400000,8339.00,8353.65,8336.85,8336.87,1140.264,1578480299999,9514467.93855,1510,567.408,4735018.86668,0
1578480300000,8336.87,8356.13,8323.93,8330.01,1383.426,1578481199999,11537260.87592,2219,616.029,5139031.91858,0
1578481200000,8330.01,8351.83,8328.39,8347.69,805.034,1578482099999,6714932.91022,1403,456.694,3809264.22534,0
1578482100000,8348.07,8379.51,8337.86,8359.67,1530.281,1578482999999,12788545.88297,2602,946.875,7913795.46780,0
1578483000000,8361.85,8361.91,8340.98,8354.86,1249.037,1578483899999,10434362.90108,1930,557.945,4660927.40113,0
1578483900000,8354.86,8366.66,8330.77,8335.28,1220.176,1578484799999,10186512.61421,4361,494.790,4130471.64902,0
1578484800000,8335.28,8350.25,8316.00,8329.63,1627.045,1578485699999,13551639.17027,6983,704.674,5869641.76944,0
1578485700000,8328.65,8342.53,8320.61,8339.03,996.482,1578486599999,8299790.85883,3482,501.513,4177409.97822,0
1578486600000,8339.58,8342.92,8321.00,8324.62,777.679,1578487499999,6480502.68368,1371,358.504,2987447.40132,0
1578487500000,8324.63,8324.83,8278.03,8289.00,3340.393,1578488399999,27721087.61295,7166,1299.339,10783047.41018,0
1578488400000,8289.00,8303.00,8231.01,8269.05,4341.774,1578489299999,35905976.53594,8739,1706.745,14120136.59399,0
1578489300000,8270.00,8321.30,8222.00,8313.80,5356.626,1578490199999,44246265.70665,11357,2788.586,23041717.06290,0
1578490200000,8313.08,8427.97,8306.76,8408.80,10031.401,1578491099999,84016162.69142,22551,5421.539,45421083.50843,0
1578491100000,8411.38,8415.05,8377.00,8389.33,3217.123,1578491999999,27016142.37708,7117,1426.551,11981519.07020,0
1578492000000,8389.34,8390.73,8201.10,8270.78,10399.610,1578492899999,86201211.02005,21729,4218.278,34957007.33070,0
1578492900000,8267.95,8326.56,8266.71,8290.62,4719.787,1578493799999,39130389.80759,11113,2560.211,21232047.05463,0
1578493800000,8290.00,8345.00,8288.00,8323.09,3413.438,1578494699999,28415309.05386,6484,1885.396,15695977.58767,0
1578494700000,8323.09,8330.00,8288.46,8314.97,3084.519,1578495599999,25624768.74324,5996,1607.555,13356442.49648,0
1578495600000,8315.01,8317.50,8285.32,8303.40,1913.978,1578496499999,15881829.90716,3537,853.947,7086371.16082,0
1578496500000,8302.78,8313.47,8280.00,8281.20,1377.004,1578497399999,11424581.20133,2261,565.992,4696744.76220,0
1578497400000,8281.20,8331.76,8239.87,8330.25,4974.921,1578498299999,41224126.90626,10743,2345.576,19443992.28397,0
1578498300000,8330.25,8366.02,8292.39,8306.39,4470.146,1578499199999,37238080.05230,9710,2255.567,18798058.58372,0
1578499200000,8308.23,8340.86,8275.19,8293.85,3394.313,1578500099999,28174576.70968,7626,1571.704,13045630.04092,0
1578500100000,8293.85,8312.00,8205.00,8211.80,4514.933,1578500999999,37339479.88947,7816,1723.808,14276764.49727,0
1578501000000,8213.03,8298.23,8070.00,8072.16,21402.517,1578501899999,174901581.76449,41865,10485.297,85729464.76495,0
1578501900000,8072.92,8130.58,8052.96,8119.06,9868.732,1578502799999,79902351.60570,19801,5502.291,44546561.81180,0
1578502800000,8119.12,8129.47,8042.70,8059.69,6233.559,1578503699999,50376514.55741,12215,2854.634,23076551.81111,0
1578503700000,8059.87,8073.41,8012.00,8066.22,5754.623,1578504599999,46285924.12885,11548,2635.524,21209633.72737,0
1578504600000,8067.50,8096.24,8052.00,8090.85,3200.684,1578505499999,25837724.09307,6407,1719.427,13883858.42037,0
1578505500000,8090.26,8114.00,8077.18,8081.71,3085.533,1578506399999,24982850.07793,5358,1410.721,11424187.54630,0
1578506400000,8081.02,8096.54,8055.00,8082.02,1965.431,1578507299999,15876948.82473,3833,976.563,7889085.11991,0
1578507300000,8081.53,8098.77,8056.26,8057.94,2018.448,1578508199999,16296382.61437,3215,836.463,6753746.23769,0
1578508200000,8056.81,8080.57,8052.00,8072.59,1434.423,1578509099999,11569360.29591,2191,728.078,5873130.82322,0
1578509100000,8072.07,8074.10,8040.05,8056.69,1519.201,1578509999999,12237259.91901,2518,652.461,5256543.55536,0
1578510000000,8056.68,8070.00,8044.35,8060.01,1421.662,1578510899999,11451113.72213,2111,810.663,6530199.17805,0
1578510900000,8060.36,8074.50,8046.30,8049.86,1185.293,1578511799999,9553151.27129,2301,591.746,4769651.04192,0
1578511800000,8048.38,8057.03,8020.53,8027.00,2671.429,1578512699999,21470428.00280,8370,1142.731,9185198.04569,0
1578512700000,8028.20,8028.25,7964.41,7965.05,5102.871,1578513599999,40775342.19336,14862,1863.254,14891972.67679,0
1578513600000,7966.97,7980.99,7911.21,7927.65,5651.672,1578514499999,44867665.00929,12208,2776.176,22040438.90822,0
1578514500000,7927.65,7953.63,7870.11,7941.89,5802.999,1578515399999,45874690.36350,11796,2810.859,22227264.14965,0
1578515400000,7940.21,8042.30,7935.00,8006.64,5751.741,1578516299999,45936793.75481,13123,3062.130,24462486.00227,0
1578516300000,8006.64,8065.00,7976.30,8049.77,5306.422,1578517199999,42606358.97779,10368,2286.472,18351775.15005,0
1578517200000,8049.77,8049.77,7966.82,7996.41,3492.549,1578518099999,27994330.99293,7787,1578.063,12651227.28660,0
1578518100000,7996.31,8048.89,7983.61,8017.86,2201.963,1578518999999,17654174.55304,4435,1279.826,10262685.45276,0
1578519000000,8017.49,8028.85,7984.88,8008.00,1391.990,1578519899999,11144447.90747,2566,703.222,5630479.65616,0
1578519900000,8008.13,8025.00,7978.20,8018.88,1256.067,1578520799999,10049899.95907,2235,699.144,5594544.82850,0
1578520800000,8019.97,8026.00,7991.16,7995.82,1241.006,1578521699999,9939700.77875,2223,546.428,4375941.23508,0
1578521700000,7996.94,8014.30,7991.18,8001.56,642.401,1578522599999,5142627.78312,1079,382.524,3062661.75410,0
1578522600000,8001.55,8049.24,8000.92,8039.42,1475.470,1578523499999,11849163.99706,2929,898.770,7215680.02462,0
1578523500000,8039.42,8086.80,8021.76,8077.79,1862.109,1578524399999,15016220.35285,4025,1026.518,8276704.81718,0
1578524400000,8078.62,8083.00,8046.00,8070.00,1336.899,1578525299999,10783459.06784,2553,621.648,5013796.92655,0
1578525300000,8068.24,8119.00,8067.87,8114.17,2100.136,1578526199999,17004380.97235,4130,1337.025,10824598.00600,0
1578526200000,8114.70,8129.00,8060.00,8060.09,3003.892,1578527099999,24312735.72874,5939,1235.207,9998575.85247,0
1578527100000,8060.03,8079.55,8026.50,8059.84,2217.217,1578527999999,17854563.43266,4840,1077.411,8678616.78493,0
1578528000000,8059.77,8060.00,7954.25,7980.03,4351.471,1578528899999,34776746.62580,9826,1980.900,15831889.00150,0
1578528900000,7980.00,7995.59,7932.00,7986.28,3433.811,1578529799999,27353073.38323,6384,1733.787,13812367.91506,0
1578529800000,7987.31,7987.32,7934.21,7983.96,2035.139,1578530699999,16196419.52131,3862,1107.511,8813226.16647,0
1578530700000,7981.40,8001.44,7957.37,7961.02,1919.263,1578531599999,15320822.67444,4893,908.012,7249455.93999,0
1578531600000,7961.67,7979.24,7954.00,7978.46,910.569,1578532499999,7252770.78476,1493,408.599,3254945.32019,0
1578532500000,7978.38,7994.22,7969.09,7989.91,843.249,1578533399999,6730309.87674,1480,492.620,3931765.79786,0
1578533400000,7989.50,8039.63,7986.00,8015.48,2184.125,1578534299999,17514702.35875,3971,1207.960,9686807.64233,0
1578534300000,8013.60,8030.18,7988.00,8008.84,1494.068,1578535199999,11968318.51566,2428,647.048,5184328.99443,0
1578535200000,8008.84,8029.69,7998.47,8028.35,910.036,1578536099999,7295664.32636,1455,495.391,3971334.35782,0
1578536100000,8028.10,8028.10,7994.65,8003.01,1162.085,1578536999999,9304054.61939,1743,484.053,3874838.92750,0
1578537000000,8002.82,8009.66,7988.00,8006.58,893.170,1578537899999,7142535.79563,1298,380.362,3041863.26196,0
1578537900000,8007.58,8008.21,7984.98,7986.45,890.321,1578538799999,7115330.18852,1204,339.265,2711432.19746,0
1578538800000,7986.45,7996.04,7958.59,7971.94,1163.833,1578539699999,9281307.89173,2086,620.116,4945870.98255,0
1578539700000,7971.94,7996.70,7948.23,7974.58,1596.795,1578540599999,12733793.23352,2610,743.683,5931475.84162,0
1578540600000,7974.59,7986.90,7958.57,7965.82,1202.024,1578541499999,9583998.70667,2147,412.152,3286823.67266,0
1578541500000,7964.40,7969.97,7937.03,7957.38,1669.008,1578542399999,13275272.18145,2745,932.529,7417758.32320,0
1578542400000,7958.00,7977.31,7930.00,7933.09,1700.457,1578543299999,13527764.57802,2603,612.697,4875965.92491,0
1578543300000,7933.04,7955.69,7931.35,7946.95,989.540,1578544199999,7865109.90562,1424,580.630,4614780.05317,0
1578544200000,7945.97,7980.73,7941.00,7962.00,1555.705,1578545099999,12395935.80436,2634,950.039,7570488.40191,0
1578545100000,7961.10,7975.74,7955.78,7971.00,997.043,1578545999999,7943346.02430,1319,477.091,3800627.27112,0
1578546000000,7970.00,7970.00,7955.00,7964.60,639.418,1578546899999,5090848.15236,1133,264.126,2102766.19071,0
1578546900000,7964.25,7965.34,7939.01,7945.80,878.472,1578547799999,6983910.66118,1611,332.515,2642820.88372,0
1578547800000,7945.40,7962.00,7932.25,7956.36,1303.403,1578548699999,10354408.00382,2815,599.962,4767350.94125,0
1578548700000,7956.01,7960.77,7938.27,7944.07,881.609,1578549599999,7008057.18559,1558,403.118,3204681.98912,0
1578549600000,7944.20,7955.01,7914.37,7922.29,1651.224,1578550499999,13100334.14037,3063,613.702,4870079.67848,0
1578550500000,7923.59,7947.00,7908.00,7936.89,1774.243,1578551399999,14070499.62496,3817,993.116,7877741.98238,0
1578551400000,7936.84,7946.00,7911.01,7913.38,1277.368,1578552299999,10124291.51834,2450,635.217,5035124.07062,0
1578552300000,7913.21,7927.00,7898.00,7912.92,2102.404,1578553199999,16637692.52660,4654,943.464,7467914.25188,0
1578553200000,7912.00,7930.11,7908.01,7922.09,1185.634,1578554099999,9392478.61682,2588,656.213,5199068.06958,0
1578554100000,7922.08,7961.35,7916.41,7956.91,2122.726,1578554999999,16869353.18353,4255,1303.143,10356491.94902,0
1578555000000,7956.61,7964.00,7940.00,7962.85,1314.117,1578555899999,10448815.40112,2389,744.552,5920099.97941,0
1578555900000,7963.12,7979.00,7947.00,7953.76,1676.638,1578556799999,13354985.26684,3408,768.479,6122079.68648,0
1578556800000,7953.99,7960.00,7942.00,7943.69,841.974,1578557699999,6694873.18292,1603,373.675,2971442.54191,0
1578557700000,7943.69,7951.30,7935.55,7935.55,836.468,1578558599999,6645210.17280,1236,425.365,3379400.86669,0
1578558600000,7935.66,7941.00,7915.53,7932.40,1577.546,1578559499999,12504057.64155,2427,857.157,6794168.65203,0
1578559500000,7932.56,7942.00,7921.56,7937.00,1051.128,1578560399999,8338708.85488,1555,562.377,4461440.10656,0
1578560400000,7937.34,7937.34,7862.00,7905.12,5090.049,1578561299999,40171235.91157,10848,1928.777,15224509.31749,0
1578561300000,7905.68,7908.00,7882.00,7886.83,1575.009,1578562199999,12431258.79125,2286,630.125,4973096.36276,0
1578562200000,7886.00,7910.00,7880.00,7900.10,1761.707,1578563099999,13916859.86147,2351,810.669,6404051.88281,0
1578563100000,7900.11,7900.99,7871.29,7876.21,1945.844,1578563999999,15347647.17639,2604,883.519,6969539.04316,0
1578564000000,7875.26,7906.91,7853.63,7904.09,2963.164,1578564899999,23357586.82899,5344,1669.066,13159461.37391,0
1578564900000,7903.58,7939.94,7903.58,7915.20,2605.963,1578565799999,20644809.06840,5078,1407.417,11151108.60001,0
1578565800000,7915.20,7931.51,7890.00,7896.65,1914.951,1578566699999,15153987.69903,3256,754.846,5974784.91973,0
1578566700000,7896.80,7904.63,7877.31,7897.31,1770.396,1578567599999,13967374.92839,2754,659.295,5202629.37580,0
1578567600000,7897.26,7903.81,7873.18,7885.74,1209.751,1578568499999,9539833.63417,1952,562.794,4438088.39862,0
1578568500000,7886.00,7898.11,7866.15,7874.22,1471.257,1578569399999,11595879.30185,2190,718.451,5664353.50001,0
1578569400000,7873.14,7881.89,7851.91,7862.17,2516.131,1578570299999,19792652.49512,3426,1313.834,10336293.55413,0
1578570300000,7862.47,7882.00,7858.85,7881.53,1284.437,1578571199999,10110392.79996,1932,886.159,6975934.96430,0
1578571200000,7881.52,7896.27,7878.74,7890.00,1684.103,1578572099999,13283810.87694,2431,804.494,6345933.18545,0
